zip_code,DP05_0004E,DP05_0008PE,DP05_0009PE,DP05_0024PE
00601,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Percent!!SEX AND AGE!!Total population!!15 to 19 years,Percent!!SEX AND AGE!!Total population!!20 to 24 years,Percent!!SEX AND AGE!!Total population!!65 years and over
22039,-,-,-,-
22041,99.6,8.3,4.6,18.8
22042,98.7,6.0,6.4,14.2
22043,104.9,4.7,5.9,11.6
22044,100.7,4.3,4.7,12.8
22046,102.4,4.8,5.9,14.1
22060,96.3,6.6,4.3,13.7
22066,119.6,5.7,7.3,5.9
22079,94.5,8.4,5.0,20.4
22101,89.2,6.8,5.5,9.6
22102,100.1,6.5,3.9,20.7
22124,95.1,5.5,6.8,15.4
22125,95.7,7.7,4.9,17.1
22134,70.8,1.9,4.5,11.0
22150,245.9,7.9,38.4,0.9
22151,102.9,6.6,5.8,18.7
22152,98.8,6.1,6.2,16.2
22153,97.8,6.9,5.0,14.2
22172,100.0,6.5,4.2,13.8
22180,106.7,5.4,7.8,8.3
22181,98.5,6.6,5.8,12.9
22182,99.2,8.6,4.1,15.7
22185,98.0,7.0,6.1,16.7
22191,-,-,-,-
22192,97.4,6.1,6.8,7.7
22193,97.0,5.6,5.1,10.8
22201,101.5,8.0,5.8,8.4
22202,97.8,1.7,9.5,6.8
22203,103.4,1.4,7.6,11.1
22204,95.1,2.6,9.6,11.8
22205,103.1,5.5,4.5,9.4
22206,103.0,5.6,2.6,14.4
22207,84.4,2.3,4.6,7.4
22209,96.4,6.2,4.6,15.4
22211,110.4,0.6,10.3,9.6
22213,1239.6,18.9,60.8,0.3
22214,101.6,4.8,4.4,12.8
22301,-,-,-,-
22302,94.0,3.4,2.0,9.9
22303,83.0,4.2,3.6,11.6
22304,106.5,2.8,8.7,12.2
22305,91.1,4.4,6.6,11.4
22306,101.4,3.5,5.7,6.6
22307,99.5,6.9,5.9,10.1
22308,78.9,5.6,3.7,20.3
22309,106.9,6.0,3.9,18.0
22310,95.9,5.6,6.3,10.4
22311,94.0,5.0,5.9,12.9
22312,106.5,3.0,3.5,10.1
22314,101.0,5.1,6.8,10.4
22315,87.9,2.0,3.1,15.7
22401,93.7,4.7,4.0,10.6
22405,83.2,8.4,13.2,10.8
22406,98.9,7.8,6.3,12.7
22407,94.5,7.2,7.2,15.8
22408,93.1,7.3,5.7,13.9
22427,95.6,6.8,6.4,10.8
22432,174.9,10.1,22.2,15.5
22433,127.4,24.1,0.0,18.3
22435,49.8,15.2,10.8,3.7
22436,108.9,3.2,2.8,28.1
22437,81.3,5.3,2.4,19.7
22438,61.7,0.0,11.1,27.7
22443,114.4,3.4,0.0,39.1
22448,95.0,5.5,4.5,24.2
22454,116.1,12.2,20.4,0.3
22460,84.4,2.0,11.9,20.4
22469,64.7,2.0,1.2,31.8
22473,83.9,9.1,9.1,26.6
22476,86.3,3.8,2.5,34.4
22480,47.8,5.0,0.0,11.8
22482,83.3,0.5,2.3,70.0
22485,71.6,4.6,1.8,33.3
22488,101.2,6.0,6.2,13.1
22503,121.6,0.0,0.0,38.7
22504,89.5,4.3,2.2,40.6
22508,58.7,0.8,0.0,24.5
22509,91.8,7.4,3.6,21.8
22511,308.0,0.0,30.4,0.0
22514,85.7,3.8,2.3,44.9
22520,98.6,2.1,5.1,20.3
22529,99.4,1.7,4.9,24.7
22530,170.2,0.0,24.7,0.0
22534,180.0,0.0,0.0,14.9
22535,110.8,8.8,6.9,15.0
22538,128.0,4.5,0.7,16.4
22539,128.3,26.4,0.0,12.4
22542,103.8,3.7,3.5,52.8
22546,127.8,2.2,1.4,25.9
22548,83.6,5.8,3.7,13.3
22551,76.8,0.0,0.0,7.4
22553,104.9,6.0,6.4,15.1
22554,101.3,7.5,6.5,13.7
22556,102.3,7.5,6.2,7.4
22560,99.0,6.7,6.6,8.2
22567,86.7,5.1,6.4,21.9
22572,100.1,8.9,5.5,19.5
22576,140.4,3.3,4.6,19.3
22578,99.3,6.7,6.4,25.1
22579,107.4,1.5,0.8,36.3
22580,69.0,0.0,0.0,16.9
22601,84.9,3.4,5.4,20.7
22602,96.5,7.8,6.3,15.6
22603,102.5,6.5,5.7,15.9
22610,100.6,5.8,4.9,22.4
22611,111.1,11.4,2.6,25.4
22620,103.5,7.4,5.3,20.9
22623,101.4,4.1,5.6,17.9
22624,106.0,10.2,7.2,16.7
22625,117.3,6.0,8.3,16.3
22627,94.3,5.9,3.3,20.0
22630,94.5,1.4,2.1,27.1
22637,93.8,6.3,6.4,16.0
22639,83.8,8.6,3.7,16.3
22640,128.6,2.0,0.0,40.8
22641,101.3,5.7,15.3,12.2
22642,95.1,12.0,13.4,24.8
22643,121.1,5.1,6.1,13.7
22644,122.3,2.4,4.8,8.7
22645,96.4,2.8,8.1,24.5
22646,105.4,8.5,4.8,19.9
22650,43.1,0.0,0.0,80.7
22652,107.1,3.4,0.0,45.9
22654,123.0,6.0,0.9,19.6
22655,109.3,0.0,4.8,17.8
22656,97.0,5.9,7.0,12.9
22657,91.3,5.2,2.7,18.1
22660,96.4,5.6,6.6,17.4
22663,79.6,8.2,3.3,12.3
22664,102.2,11.2,11.6,23.6
22701,94.2,5.4,4.5,23.7
22709,97.5,6.0,6.3,14.3
22711,106.7,0.0,0.0,29.1
22712,85.7,0.0,0.0,100.0
22713,95.2,6.9,5.2,11.4
22714,83.9,7.3,7.1,22.3
22715,106.8,10.6,1.1,16.3
22716,99.4,6.3,4.1,19.0
22718,104.4,8.1,2.8,37.7
22719,179.4,8.1,8.5,9.3
22720,264.3,11.4,41.2,13.7
22722,122.0,7.7,6.7,17.2
22723,156.8,0.0,13.9,17.6
22724,36.0,0.0,0.0,66.1
22726,114.3,9.2,8.8,25.0
22727,97.6,3.8,7.0,15.9
22728,88.7,3.5,2.5,19.1
22729,111.5,8.6,3.2,17.4
22730,605.4,0.2,5.3,5.4
22731,106.5,36.8,0.0,29.6
22732,254.5,0.0,0.0,0.0
22733,75.0,46.5,0.0,0.0
22734,77.7,14.7,2.2,20.1
22735,81.3,7.3,6.2,8.3
22736,79.5,10.1,6.3,14.7
22737,105.6,10.7,1.5,22.2
22738,92.2,5.5,5.1,16.3
22740,83.8,9.5,8.0,14.9
22741,104.0,4.6,7.7,21.1
22742,87.5,0.0,0.0,12.7
22743,112.0,12.3,2.4,11.6
22747,102.3,0.0,0.0,67.2
22749,111.9,1.4,1.7,30.3
22801,165.1,5.3,16.2,36.8
22802,97.9,13.8,20.7,11.2
22807,94.7,6.2,7.2,14.4
22810,61.7,88.3,11.7,0.0
22811,136.7,9.5,2.9,42.1
22812,106.3,4.4,6.1,26.7
22815,87.9,11.5,11.7,23.3
22820,90.7,5.6,6.0,16.3
22821,143.2,3.8,7.0,11.1
22824,101.9,6.1,5.3,17.1
22827,97.9,5.7,4.8,20.1
22830,89.8,8.6,4.0,19.3
22831,108.4,9.1,3.4,17.4
22832,111.1,5.7,11.2,14.5
22834,85.8,1.8,13.3,12.0
22835,126.9,12.9,4.8,14.7
22840,94.3,5.2,5.7,21.3
22841,98.5,8.6,4.1,18.3
22842,113.9,6.7,5.5,19.0
22843,110.7,7.4,5.6,19.8
22844,110.8,7.4,11.8,21.1
22845,89.3,4.3,5.4,26.8
22846,-,0.0,0.0,100.0
22847,80.7,8.6,6.0,18.9
22849,116.9,1.5,0.0,19.7
22850,107.7,7.8,4.1,21.5
22851,76.3,5.6,2.0,16.1
22853,94.4,4.1,4.7,19.6
22901,98.7,5.1,5.1,21.0
22902,84.8,4.8,5.0,19.3
22903,100.5,4.1,6.9,13.0
22904,97.8,9.1,19.4,10.7
22911,89.0,72.4,24.5,0.0
22920,87.8,4.9,3.3,20.4
22922,94.2,2.7,4.1,25.3
22923,97.3,5.7,5.0,13.3
22931,88.3,3.4,8.6,17.5
22932,131.4,0.4,0.4,9.5
22935,91.5,7.0,2.3,16.9
22936,90.3,7.9,5.1,24.5
22937,92.2,8.4,2.4,21.7
22938,83.0,10.0,7.4,16.9
22939,79.7,2.2,3.8,16.7
22940,91.3,11.1,7.3,18.9
22942,86.0,3.3,4.5,30.7
22943,93.1,5.6,4.1,19.1
22946,73.0,25.8,6.5,11.2
22947,79.2,27.5,8.0,16.7
22948,88.6,3.4,2.5,32.7
22949,94.1,0.0,0.0,81.8
22952,87.0,3.5,3.4,29.7
22958,92.9,7.4,3.6,22.1
22959,94.0,1.4,0.1,59.4
22960,103.2,3.0,3.3,27.5
22963,111.3,6.8,6.1,16.6
22964,90.0,6.6,4.7,21.1
22967,87.4,11.1,0.0,26.5
22968,88.4,3.4,6.2,27.7
22969,92.1,7.3,3.1,15.3
22971,124.0,10.9,8.1,15.4
22972,139.3,6.1,12.9,18.2
22973,10.3,4.9,51.3,24.0
22974,98.2,7.1,2.5,21.1
22976,69.7,6.6,5.1,13.1
22980,70.6,9.7,7.2,23.0
22989,93.6,4.8,4.4,19.8
23002,-,0.0,100.0,0.0
23004,106.8,5.3,5.1,20.7
23005,119.9,0.7,9.5,22.5
23009,93.6,10.2,8.9,17.2
23011,95.1,7.2,1.9,11.7
23015,164.8,4.6,6.5,20.4
23021,106.5,5.1,7.3,14.0
23022,292.7,35.4,0.0,11.8
23023,76.0,11.3,3.1,33.7
23024,128.0,3.6,6.2,20.7
23025,97.2,4.0,4.5,18.7
23027,79.0,0.0,0.0,20.7
23030,105.9,0.0,0.0,34.9
23032,97.9,4.9,5.1,23.7
23035,60.1,0.0,14.3,13.8
23038,104.0,12.4,5.9,22.1
23039,102.8,8.7,4.6,12.4
23040,119.5,6.4,3.3,23.3
23043,86.6,3.3,8.2,19.3
23045,130.6,1.5,4.5,35.5
23047,191.3,13.4,0.0,71.6
23050,81.9,3.3,6.2,35.6
23055,106.3,9.5,0.0,44.8
23056,106.8,4.3,2.5,28.7
23059,98.1,5.8,0.0,28.3
23060,89.3,8.0,3.7,12.5
23061,96.2,5.7,5.9,13.7
23062,96.0,5.7,5.3,18.9
23063,70.7,2.0,7.1,18.5
23064,74.0,5.1,3.8,18.3
23065,82.0,0.0,0.0,44.3
23066,114.0,3.0,2.0,24.0
23068,100.0,0.0,0.0,62.0
23069,103.1,0.0,0.0,0.0
23070,133.8,3.7,7.4,17.6
23071,97.6,5.5,4.9,35.4
23072,96.5,4.9,1.6,40.5
23075,101.7,5.0,7.1,18.7
23076,70.4,6.0,9.2,13.7
23079,115.3,3.2,1.5,27.8
23083,82.6,3.9,0.0,24.9
23084,87.1,9.3,0.0,11.9
23085,89.1,6.0,5.6,21.1
23086,179.9,16.3,0.0,10.2
23089,94.1,5.8,7.5,18.7
23091,101.5,6.0,4.2,18.7
23092,94.4,0.0,4.1,28.6
23093,97.2,0.0,0.0,23.9
23102,86.8,5.7,6.6,17.4
23103,117.3,6.1,5.6,21.9
23106,93.1,6.2,6.3,27.8
23108,149.8,6.7,4.4,11.5
23109,97.8,0.0,0.0,23.6
23110,86.2,4.6,4.3,33.9
23111,99.5,0.0,1.8,27.3
23112,92.9,6.0,4.7,18.6
23113,94.3,6.7,5.2,14.3
23114,92.1,5.9,3.9,20.7
23115,91.3,6.3,5.0,14.7
23116,2.1,18.4,36.7,0.0
23117,97.2,7.3,5.5,14.7
23119,103.0,5.7,4.6,24.1
23120,58.7,0.0,5.3,62.4
23123,105.6,9.1,4.1,8.9
23124,77.8,5.4,3.4,29.3
23125,96.4,8.6,3.7,16.9
23126,67.1,9.2,9.7,12.7
23128,54.0,16.3,4.4,17.5
23129,67.9,4.7,9.2,13.7
23130,87.5,5.5,2.1,22.7
23138,209.7,9.4,0.0,33.6
23139,111.1,8.8,8.5,52.5
23140,95.7,6.9,6.0,17.9
23141,96.3,6.0,5.2,16.0
23146,93.7,4.4,4.2,18.0
23148,112.7,9.5,4.7,14.9
23149,85.8,6.3,1.1,23.8
23150,91.8,7.5,9.2,17.2
23153,83.2,4.7,6.4,16.7
23156,126.0,5.0,2.6,14.1
23160,102.3,3.6,5.9,27.7
23161,13357.9,0.3,3.2,4.0
23163,98.2,0.0,0.0,49.5
23168,35.0,0.0,0.0,0.0
23169,97.9,9.0,3.8,14.5
23173,76.1,4.6,0.0,29.3
23175,82.2,72.2,26.4,0.0
23176,87.9,4.1,4.4,44.6
23177,72.9,0.0,4.9,29.7
23180,100.0,1.2,5.0,25.3
23181,93.0,7.7,0.0,7.9
23185,83.9,8.2,6.4,18.8
23187,91.9,9.8,9.7,21.8
23188,71.9,48.2,51.8,0.0
23192,92.5,5.3,5.6,25.1
23219,96.8,6.2,4.0,18.8
23220,126.1,9.2,13.8,8.7
23221,88.4,13.2,23.3,8.6
23222,87.0,2.2,5.2,15.2
23223,81.8,5.0,6.1,15.2
23224,88.6,4.8,7.8,12.7
23225,95.7,5.4,6.6,9.3
23226,90.1,3.7,5.8,14.8
23227,90.4,3.9,4.6,15.9
23228,82.6,5.4,5.8,21.5
23229,92.7,4.6,6.6,12.9
23230,96.6,5.8,5.1,17.0
23231,92.3,4.3,6.8,14.7
23233,89.2,7.6,5.4,14.5
23234,96.1,5.7,5.1,12.5
23235,90.3,6.7,6.1,12.7
23236,84.0,6.7,4.9,19.9
23237,87.0,5.7,4.1,19.3
23238,99.1,6.1,7.7,12.1
23250,91.9,6.0,4.3,23.2
23294,-,-,-,-
23301,93.5,4.4,7.0,11.0
23302,82.1,1.6,4.9,12.6
23303,72.3,8.0,0.0,10.5
23304,38.1,0.0,0.0,16.4
23306,100.0,0.0,0.0,50.0
23307,105.9,10.2,1.3,15.1
23308,102.3,3.3,0.0,10.9
23310,105.7,4.8,5.2,17.5
23313,90.2,4.1,6.9,24.9
23314,111.5,0.0,0.0,16.3
23315,101.5,7.0,4.2,16.6
23316,99.8,2.9,6.1,18.2
23320,79.0,2.5,9.8,37.0
23321,92.1,4.8,6.3,13.7
23322,86.4,7.2,6.0,14.5
23323,110.5,8.3,5.2,12.9
23324,95.3,7.2,7.4,11.2
23325,86.5,6.1,7.6,10.4
23336,88.9,5.5,6.4,15.2
23337,84.6,3.1,3.3,31.9
23347,74.8,0.0,3.5,22.6
23350,99.5,1.8,4.0,10.7
23354,96.2,7.8,3.4,25.1
23356,120.8,0.0,0.0,42.8
23357,122.3,1.5,11.5,38.2
23358,133.4,7.4,1.2,15.0
23359,81.6,0.0,0.0,14.6
23389,60.9,10.1,3.9,15.0
23395,116.7,22.6,0.0,5.0
23398,46.1,0.0,0.0,46.2
23401,24.0,0.0,25.8,25.8
23405,84.1,7.9,1.3,19.2
23407,110.3,3.0,5.6,41.6
23408,118.5,7.2,3.5,4.6
23409,40.8,0.0,0.0,31.9
23410,105.2,13.9,12.0,32.3
23413,93.0,5.4,3.9,26.6
23414,63.0,3.1,6.4,39.9
23415,304.7,5.2,0.0,8.0
23416,83.0,5.1,3.4,23.1
23417,14.5,0.0,0.0,39.8
23418,81.8,3.0,1.0,37.1
23420,72.6,6.2,9.7,16.6
23421,111.4,4.6,11.4,12.6
23422,128.8,7.2,7.8,18.4
23423,129.7,0.0,20.4,33.3
23426,106.4,11.0,0.0,27.0
23427,104.3,0.0,0.0,60.6
23430,124.5,3.4,12.6,31.5
23432,95.9,6.1,4.4,19.7
23433,100.0,3.2,4.0,25.9
23434,107.5,0.6,5.6,33.5
23435,90.2,6.7,5.9,14.0
23436,97.2,5.9,5.8,11.9
23437,115.4,5.5,3.2,23.0
23438,100.3,5.2,5.4,20.5
23440,121.1,11.7,3.7,14.4
23441,89.5,5.9,2.2,31.4
23442,101.6,0.0,0.0,29.6
23451,84.6,13.6,9.3,24.0
23452,92.3,4.2,6.9,19.0
23453,93.5,5.6,6.7,14.1
23454,93.4,5.9,7.1,9.4
23455,98.5,6.6,7.2,13.5
23456,106.1,4.2,8.3,14.8
23457,100.5,7.3,5.0,12.8
23459,103.9,6.1,3.2,16.8
23460,136.4,8.7,13.9,0.0
23461,336.2,27.3,62.3,0.0
23462,381.9,11.5,68.4,0.0
23464,89.3,6.1,8.5,12.0
23480,95.5,6.0,6.0,14.6
23486,126.2,3.7,0.0,35.8
23487,-,0.0,0.0,0.0
23488,92.0,5.6,5.7,19.1
23502,75.1,0.0,0.0,16.9
23503,103.7,4.6,10.1,14.1
23504,112.7,3.3,8.7,10.7
23505,85.2,10.7,11.4,10.7
23507,109.6,4.3,13.3,11.2
23508,91.2,2.4,7.3,18.9
23509,111.0,16.8,27.9,6.9
23510,94.7,3.8,7.0,14.3
23511,121.9,3.0,12.2,12.0
23513,369.7,14.8,56.7,0.0
23517,90.7,5.7,6.9,11.4
23518,135.4,3.4,10.1,10.9
23523,102.5,3.1,7.3,13.4
23551,88.4,6.6,8.7,7.9
23601,357.3,8.3,79.4,0.0
23602,91.2,5.3,4.4,16.7
23603,88.3,4.7,6.0,15.1
23604,145.7,11.6,19.0,10.0
23605,302.1,15.2,27.5,0.1
23606,86.3,4.5,8.6,13.5
23607,92.3,11.2,11.2,12.0
23608,92.9,7.1,10.6,11.0
23651,87.2,6.0,7.6,10.9
23661,99.6,2.5,6.9,33.0
23662,101.0,5.1,5.6,17.8
23663,99.3,7.2,5.5,19.6
23664,87.1,5.8,9.3,13.1
23665,104.5,5.0,2.8,18.0
23666,118.8,9.6,19.6,0.0
23669,88.4,5.3,8.6,14.8
23690,92.2,8.8,8.8,15.0
23691,125.9,6.8,18.5,11.2
23692,123.5,16.4,0.0,0.0
23693,89.5,7.0,4.0,20.3
23696,93.5,8.1,5.3,14.3
23701,94.1,6.8,5.0,18.6
23702,94.7,5.1,6.2,18.8
23703,94.4,4.4,7.6,8.6
23704,89.3,6.0,7.8,14.4
23707,94.1,6.0,5.7,14.9
23708,83.7,5.1,5.9,12.7
23709,319.8,16.3,71.7,0.0
23801,315.8,10.1,75.9,0.0
23803,113.0,10.8,8.0,0.7
23805,94.4,5.1,7.0,15.9
23806,81.2,8.0,5.5,17.9
23821,70.1,56.8,42.4,0.0
23824,82.9,7.8,5.6,19.3
23827,91.8,7.9,7.9,18.8
23828,79.9,5.2,7.3,14.1
23829,128.1,6.0,7.2,20.1
23830,233.9,3.9,2.4,16.5
23831,111.2,5.6,4.4,26.1
23832,89.0,7.5,6.6,13.9
23833,96.3,7.5,6.3,11.2
23834,103.7,6.1,4.6,17.6
23836,87.9,6.6,6.4,18.3
23837,101.3,6.8,7.4,12.1
23838,96.4,3.7,4.7,25.9
23839,104.6,7.6,5.2,16.9
23840,88.0,8.2,4.2,15.9
23841,114.6,10.6,5.4,8.8
23842,87.9,3.6,4.6,26.3
23843,97.7,6.0,2.3,19.2
23844,241.8,16.1,0.0,27.1
23845,114.7,1.8,8.7,18.8
23846,117.2,0.0,21.8,40.8
23847,99.5,10.0,7.7,15.3
23850,138.0,4.5,6.4,15.6
23851,76.0,8.2,4.3,19.2
23856,90.0,5.0,4.7,18.7
23857,130.8,4.6,3.0,31.8
23860,74.4,4.8,0.0,19.7
23866,108.8,5.6,5.5,14.9
23867,92.8,4.6,5.9,14.4
23868,91.5,2.6,3.3,24.5
23872,139.8,7.9,6.3,16.0
23874,71.8,6.0,6.1,22.4
23875,72.1,2.3,3.2,30.3
23876,103.4,6.6,8.6,14.3
23878,117.1,7.5,1.1,27.7
23879,108.6,5.0,8.2,16.5
23881,57.1,10.0,3.7,11.5
23882,97.9,5.2,6.9,22.0
23883,100.9,4.6,5.1,24.4
23884,106.5,4.1,5.4,17.1
23885,1166.7,7.9,23.7,0.0
23887,78.6,5.0,4.4,13.8
23888,164.7,0.0,0.0,13.7
23889,108.3,8.0,8.6,20.1
23890,98.9,10.6,0.0,30.1
23891,97.7,6.5,8.1,21.3
23893,-,0.3,9.0,2.1
23894,67.3,0.0,0.0,36.4
23897,145.3,6.2,5.0,14.4
23898,67.5,4.5,3.1,23.1
23899,75.1,9.6,8.7,17.3
23901,118.5,4.5,2.1,34.2
23909,111.5,15.9,16.9,16.2
23915,107.9,72.0,28.0,0.0
23917,188.6,4.8,8.0,10.0
23919,109.7,4.8,2.3,25.5
23920,95.0,1.0,3.6,33.0
23921,104.5,7.1,4.4,23.2
23922,95.3,3.9,0.1,30.0
23923,252.0,4.2,4.3,12.3
23924,108.9,8.1,5.9,24.8
23927,95.2,5.5,9.7,24.9
23930,89.4,2.3,3.7,33.7
23934,89.8,5.6,6.5,24.9
23936,81.3,0.0,4.0,21.9
23937,149.2,4.3,7.9,17.6
23938,83.8,6.2,11.3,16.7
23942,135.4,0.0,0.4,34.8
23943,80.6,5.2,10.6,19.9
23944,260.0,22.2,25.9,51.9
23947,81.8,4.1,8.2,24.2
23950,86.5,4.5,5.4,23.0
23952,91.4,5.2,2.7,21.2
23954,77.6,0.0,12.6,51.7
23958,87.7,10.5,1.0,18.3
23959,85.3,7.5,4.8,16.2
23960,133.5,8.5,0.4,21.9
23962,66.2,4.3,3.0,18.9
23963,77.0,6.0,6.6,24.5
23964,49.2,0.0,0.0,21.6
23966,147.7,7.5,5.0,28.5
23967,112.3,8.0,8.1,14.6
23968,73.6,8.0,7.7,22.5
23970,75.1,5.0,5.1,30.0
23974,84.2,7.5,6.8,19.6
23976,129.2,4.8,6.0,16.9
24011,88.9,0.0,0.0,52.9
24012,107.2,1.5,17.8,7.7
24013,92.3,4.9,5.6,16.2
24014,84.4,7.8,6.8,11.2
24015,85.3,4.2,4.2,23.4
24016,95.5,3.9,5.2,14.5
24017,114.1,5.3,6.7,12.3
24018,83.9,5.9,7.6,17.3
24019,93.1,6.2,4.7,21.0
24020,93.4,6.5,4.8,19.9
24053,12.3,47.2,31.6,0.0
24054,109.2,1.3,3.9,19.7
24055,95.5,6.9,5.3,20.1
24058,94.8,3.6,7.9,23.8
24059,118.0,14.9,5.0,21.9
24060,133.1,0.7,4.0,30.5
24064,111.3,20.0,25.5,9.4
24065,86.6,5.6,4.5,23.7
24066,90.8,2.9,3.4,21.8
24067,97.1,5.8,6.2,18.9
24069,69.6,3.1,4.2,19.2
24070,87.7,2.1,2.4,20.1
24072,122.3,5.2,5.2,15.4
24073,83.4,8.3,7.9,25.3
24076,99.4,4.6,4.6,15.4
24077,99.1,1.5,3.7,27.1
24078,102.9,6.4,3.3,17.9
24079,100.6,11.2,3.6,17.5
24082,123.2,7.7,8.8,31.8
24083,96.4,6.8,2.0,19.4
24084,83.6,10.3,1.2,31.8
24085,101.4,4.9,4.1,24.5
24086,118.7,3.4,5.2,25.5
24087,68.7,0.0,0.0,59.3
24088,117.5,7.9,7.4,9.7
24089,105.9,19.9,12.6,17.7
24090,89.6,0.7,4.9,32.2
24091,96.9,3.8,6.4,21.1
24092,85.5,5.6,3.9,23.0
24093,81.1,4.5,0.3,21.0
24095,206.1,11.9,4.0,6.9
24101,96.2,8.1,3.9,19.0
24102,104.0,4.0,5.6,25.0
24104,80.3,8.4,7.0,22.0
24105,95.8,4.7,3.7,30.6
24112,151.6,11.5,0.0,35.5
24120,86.6,4.5,5.0,23.3
24121,118.5,0.0,2.2,33.9
24122,99.0,4.5,4.7,29.7
24124,111.4,5.9,4.3,21.3
24127,92.6,6.8,11.4,19.5
24128,78.7,5.3,8.1,22.6
24130,103.3,2.7,3.7,21.4
24131,87.5,0.0,0.0,0.0
24132,233.3,0.0,0.0,100.0
24133,141.0,0.0,11.0,19.9
24134,98.9,6.3,3.9,30.4
24136,88.3,6.3,4.6,20.5
24137,114.8,2.4,1.6,24.1
24138,106.5,4.2,7.3,31.0
24139,110.4,2.3,3.3,16.3
24141,115.0,0.3,10.3,50.7
24142,93.4,8.0,19.2,14.9
24147,85.5,67.3,32.3,0.0
24148,99.7,9.3,5.9,21.6
24149,97.7,5.0,5.9,21.7
24150,96.8,5.7,3.4,17.2
24151,96.6,0.7,2.0,22.7
24153,97.1,5.7,4.9,19.9
24161,90.8,7.2,7.5,20.1
24162,83.0,16.4,13.1,11.3
24165,101.6,7.1,3.6,26.8
24167,89.6,2.5,4.0,22.9
24168,53.7,0.0,0.0,15.0
24171,62.4,8.1,0.0,13.8
24174,96.0,5.6,5.5,25.3
24175,115.9,6.0,4.3,17.1
24176,96.9,5.7,4.6,23.3
24179,100.5,1.0,0.0,39.5
24184,95.0,5.6,5.3,22.4
24185,102.6,6.0,3.5,22.4
24201,92.4,0.0,9.0,39.1
24202,88.1,8.1,4.0,20.6
24210,97.2,3.9,4.8,25.3
24211,100.3,6.5,4.3,21.2
24216,93.7,4.9,3.9,24.1
24217,100.1,5.9,4.5,16.9
24219,35.0,4.0,6.5,36.0
24220,123.1,5.4,5.3,16.0
24221,130.0,3.1,8.1,27.0
24224,104.8,15.9,4.9,23.3
24225,95.9,2.7,3.8,25.6
24226,121.0,9.3,4.9,20.5
24228,70.7,2.4,1.7,21.1
24230,104.4,6.1,5.7,22.5
24236,117.8,4.3,5.2,15.7
24237,101.7,4.6,3.4,23.0
24239,57.3,3.9,1.8,21.8
24243,75.9,13.3,4.1,22.4
24244,133.9,5.7,4.9,15.7
24245,114.9,5.2,5.8,22.0
24246,86.5,3.8,4.9,18.6
24248,211.4,0.0,18.1,22.0
24250,105.6,4.5,7.2,21.5
24251,94.8,3.8,3.7,27.0
24256,99.7,5.6,5.0,22.0
24258,103.6,4.6,8.4,17.2
24260,81.1,1.7,2.2,31.8
24263,103.4,5.7,6.8,24.0
24265,90.0,2.8,6.1,23.6
24266,65.6,5.0,1.4,25.9
24269,86.9,5.5,6.4,20.0
24270,78.9,3.8,1.8,9.0
24271,139.6,7.3,2.1,6.6
24272,102.9,6.8,5.1,24.9
24273,98.9,7.3,2.0,29.7
24277,88.5,3.9,5.9,19.5
24279,141.4,2.3,4.4,17.9
24280,135.4,7.2,3.4,19.1
24281,122.5,13.1,4.4,20.4
24282,99.3,12.3,2.8,25.5
24283,79.1,1.5,10.1,16.4
24290,89.7,10.1,3.6,23.0
24292,99.8,3.4,4.3,26.8
24293,109.6,6.1,4.8,27.3
24301,91.5,7.9,10.2,17.9
24311,96.9,6.1,5.4,20.4
24312,104.9,2.6,7.7,26.8
24313,105.9,7.4,4.4,31.9
24314,102.4,9.3,0.0,7.3
24315,78.3,3.5,3.4,24.4
24316,158.8,3.6,5.0,18.1
24317,-,-,-,-
24318,100.4,2.7,4.7,18.2
24319,113.2,0.0,2.3,27.7
24322,91.8,6.0,8.7,21.1
24323,120.0,0.0,0.0,23.2
24324,70.7,4.7,6.7,19.3
24325,100.3,1.1,6.9,21.7
24326,128.2,4.9,11.4,28.6
24328,112.8,5.3,3.9,32.2
24330,86.8,7.6,0.0,29.2
24333,100.8,2.4,3.5,27.1
24340,92.9,5.7,4.2,20.9
24343,92.0,6.6,6.8,19.5
24347,103.8,6.2,4.8,22.2
24348,124.5,5.6,6.9,18.4
24350,131.9,5.0,4.1,20.7
24351,91.4,2.5,5.1,20.0
24352,112.9,6.0,21.7,34.2
24354,60.4,0.0,0.0,42.8
24360,93.4,4.9,3.7,22.9
24361,115.9,7.8,3.0,20.5
24363,85.7,12.5,10.2,20.7
24366,118.6,1.8,8.8,23.8
24368,110.8,10.8,0.0,33.9
24370,96.9,6.3,3.5,18.2
24374,115.6,5.9,6.8,18.4
24375,77.0,5.6,3.3,27.2
24377,91.3,8.1,8.9,13.1
24378,81.8,3.3,3.6,24.0
24380,96.1,4.4,3.7,40.7
24381,146.4,5.0,3.2,15.7
24382,83.2,6.0,4.1,29.6
24401,92.4,4.6,6.3,22.4
24411,87.3,5.4,6.4,22.0
24412,108.0,0.0,0.0,100.0
24413,92.9,0.0,0.0,100.0
24415,71.3,7.1,5.2,18.6
24416,-,-,-,-
24421,77.6,6.9,8.9,20.1
24422,104.6,5.5,2.1,22.9
24426,92.5,5.6,4.2,23.8
24430,93.3,5.7,6.1,21.5
24431,439.3,4.1,3.7,7.6
24432,70.2,3.3,2.6,18.5
24433,115.0,4.9,8.0,21.0
24435,114.7,8.2,0.0,19.2
24437,89.2,1.5,5.9,22.9
