,zip_code, !!Total:, !!Total:!!Urban, !!Total:!!Rural
15896,47577,1222,0,1222
15897,47578,649,0,649
15898,47579,2715,0,2715
15899,47580,252,0,252
15900,47581,3534,0,3534
15901,47584,154,0,154
15902,47585,429,0,429
15903,47586,11027,7312,3715
15904,47588,591,0,591
15905,47590,779,0,779
15906,47591,24984,19800,5184
15907,47596,191,0,191
15908,47597,961,0,961
15909,47598,3107,0,3107
15910,47601,14088,6671,7417
15911,47610,5442,4211,1231
15912,47611,1157,0,1157
15913,47612,868,0,868
15914,47613,2694,0,2694
15915,47615,1477,0,1477
15916,47616,305,0,305
15917,47619,1535,0,1535
15918,47620,12989,6715,6274
15919,47630,38309,35929,2380
15920,47631,1908,0,1908
15921,47633,2455,0,2455
15922,47634,2193,0,2193
15923,47635,5178,0,5178
15924,47637,1396,0,1396
15925,47638,3620,0,3620
15926,47639,4549,0,4549
15927,47640,950,0,950
15928,47648,4510,0,4510
15929,47649,1374,0,1374
15930,47654,41,0,41
15931,47660,4762,0,4762
15932,47665,3798,0,3798
15933,47666,1332,0,1332
15934,47670,11934,8343,3591
15935,47683,83,0,83
15936,47708,501,501,0
15937,47710,18470,18044,426
15938,47711,31266,31186,80
15939,47712,24895,21128,3767
15940,47713,9916,9916,0
15941,47714,32827,32827,0
15942,47715,28959,28443,516
15943,47720,17188,8882,8306
15944,47725,19220,15624,3596
15945,47802,34229,25319,8910
15946,47803,21832,19829,2003
15947,47804,10093,10042,51
15948,47805,12875,7512,5363
15949,47807,12063,12063,0
15950,47809,2360,2360,0
15951,47831,17,0,17
15952,47832,919,0,919
15953,47833,1043,0,1043
15954,47834,19430,9960,9470
15955,47836,36,0,36
15956,47837,1186,0,1186
15957,47838,3931,0,3931
15958,47840,1420,0,1420
15959,47841,2135,0,2135
15960,47842,9790,6383,3407
15961,47845,177,0,177
15962,47846,661,0,661
15963,47847,1014,0,1014
15964,47848,1523,0,1523
15965,47849,407,0,407
15966,47850,2389,0,2389
15967,47851,14,0,14
15968,47853,184,184,0
15969,47854,850,0,850
15970,47855,680,0,680
15971,47857,443,443,0
15972,47858,628,0,628
15973,47859,1096,0,1096
15974,47860,243,0,243
15975,47861,556,0,556
15976,47862,1548,0,1548
15977,47863,146,0,146
15978,47865,25,0,25
15979,47866,443,0,443
15980,47868,2776,0,2776
15981,47869,116,0,116
15982,47870,6,0,6
15983,47871,235,0,235
15984,47872,8075,0,8075
15985,47874,3161,101,3060
15986,47875,6,0,6
15987,47876,348,0,348
15988,47879,2908,0,2908
15989,47880,61,0,61
15990,47881,332,0,332
15991,47882,8487,4874,3613
15992,47884,214,0,214
15993,47885,9231,2737,6494
15994,47901,3750,3750,0
15995,47904,16571,16500,71
15996,47905,41787,33420,8367
15997,47906,73579,64486,9093
15998,47907,17,17,0
15999,47909,42759,37630,5129
16000,47916,66,0,66
16001,47917,436,0,436
16002,47918,5802,0,5802
16003,47920,2665,0,2665
16004,47921,1115,0,1115
16005,47922,1482,0,1482
16006,47923,3597,0,3597
16007,47924,187,0,187
16008,47925,94,0,94
16009,47926,1132,0,1132
16010,47928,1723,0,1723
16011,47929,805,0,805
16012,47930,1053,0,1053
16013,47932,5271,0,5271
16014,47933,28092,17863,10229
16015,47940,1438,0,1438
16016,47941,1309,1297,12
16017,47942,668,0,668
16018,47943,914,0,914
16019,47944,3561,0,3561
16020,47946,1892,0,1892
16021,47948,1279,0,1279
16022,47949,1245,0,1245
16023,47950,878,0,878
16024,47951,2061,0,2061
16025,47952,2628,0,2628
16026,47954,2267,0,2267
16027,47955,993,0,993
16028,47957,1759,0,1759
16029,47958,172,0,172
16030,47959,2843,147,2696
16031,47960,15029,10488,4541
16032,47963,1937,0,1937
16033,47964,114,0,114
16034,47965,539,0,539
16035,47966,418,0,418
16036,47967,746,0,746
16037,47968,967,0,967
16038,47969,217,0,217
16039,47970,1955,0,1955
16040,47971,1819,0,1819
16041,47974,1106,0,1106
16042,47975,682,0,682
16043,47977,2235,0,2235
16044,47978,10815,5509,5306
16045,47980,1103,0,1103
16046,47981,911,0,911
16047,47982,120,0,120
16048,47983,274,0,274
16049,47986,54,0,54
16050,47987,3802,0,3802
16051,47989,1277,0,1277
16052,47990,1629,0,1629
16053,47991,1051,0,1051
16054,47992,1425,0,1425
16055,47993,3983,0,3983
16056,47994,507,0,507
16057,47995,1651,0,1651
16058,47997,116,0,116
16059,48001,11721,10034,1687
16060,48002,3115,0,3115
16061,48003,6506,0,6506
16062,48005,5318,3,5315
16063,48006,3895,0,3895
16064,48009,21817,21817,0
16065,48014,4323,0,4323
16066,48015,8552,8552,0
16067,48017,11353,11353,0
16068,48021,34244,34244,0
16069,48022,2515,0,2515
16070,48023,4967,3378,1589
16071,48025,14878,14878,0
16072,48026,14726,14726,0
16073,48027,3180,0,3180
16074,48028,921,0,921
16075,48030,14983,14983,0
16076,48032,2193,0,2193
16077,48033,17207,17207,0
16078,48034,14480,14480,0
16079,48035,34018,34018,0
16080,48036,22517,22517,0
16081,48038,44038,44038,0
16082,48039,7485,4618,2867
16083,48040,9994,9994,0
16084,48041,4332,0,4332
16085,48042,33398,31958,1440
16086,48043,15665,15665,0
16087,48044,58265,58265,0
16088,48045,24341,24335,6
16089,48047,39775,39407,368
16090,48048,10561,7460,3101
16091,48049,5523,768,4755
16092,48050,1553,53,1500
16093,48051,17718,17149,569
16094,48054,7213,3058,4155
16095,48059,15319,13233,2086
16096,48060,39775,39503,272
16097,48062,9375,5973,3402
16098,48063,4112,0,4112
16099,48064,3993,776,3217
16100,48065,11228,6546,4682
16101,48066,47789,47789,0
16102,48067,24589,24589,0
16103,48069,2627,2627,0
16104,48070,6388,6388,0
16105,48071,28468,28468,0
16106,48072,15194,15194,0
16107,48073,33658,33658,0
16108,48074,9608,3653,5955
16109,48075,22967,22967,0
16110,48076,26062,26062,0
16111,48079,12553,8007,4546
16112,48080,22272,22272,0
16113,48081,20496,20496,0
16114,48082,16029,16029,0
16115,48083,24074,24074,0
16116,48084,16364,16364,0
16117,48085,26507,26507,0
16118,48088,23142,23142,0
16119,48089,32012,32012,0
16120,48091,32267,32267,0
16121,48092,27186,27186,0
16122,48093,24780,24780,0
16123,48094,20340,18805,1535
16124,48095,5585,3814,1771
16125,48096,3780,0,3780
16126,48097,5181,0,5181
16127,48098,20349,20349,0
16128,48101,28664,28664,0
16129,48103,55605,49222,6383
16130,48104,41588,41588,0
16131,48105,38883,34009,4874
16132,48108,26639,26558,81
16133,48109,8008,8008,0
16134,48111,44055,33638,10417
16135,48114,21222,18713,2509
16136,48116,26942,25628,1314
16137,48117,10154,901,9253
16138,48118,13309,5851,7458
16139,48120,8338,8338,0
16140,48122,12825,12825,0
16141,48124,34134,34134,0
16142,48125,22070,22070,0
16143,48126,55863,55863,0
16144,48127,41222,41222,0
16145,48128,11641,11641,0
16146,48130,16469,6348,10121
16147,48131,8126,5252,2874
16148,48133,5500,2350,3150
16149,48134,23829,23728,101
16150,48135,27380,27380,0
16151,48137,4957,0,4957
16152,48138,10788,10780,8
16153,48139,179,179,0
16154,48140,3082,0,3082
16155,48141,26088,26088,0
16156,48143,74,74,0
16157,48144,10331,10271,60
16158,48145,3332,925,2407
16159,48146,40245,40245,0
16160,48150,26573,26573,0
16161,48152,31098,31098,0
16162,48154,37864,37864,0
16163,48157,1382,0,1382
16164,48158,7362,0,7362
16165,48159,2566,0,2566
16166,48160,14097,8625,5472
16167,48161,26571,22610,3961
16168,48162,29156,23378,5778
16169,48164,9676,6013,3663
16170,48165,8832,8249,583
16171,48166,13170,10191,2979
16172,48167,25071,23846,1225
16173,48168,24517,23074,1443
16174,48169,20336,13837,6499
16175,48170,41069,38990,2079
16176,48173,13443,13314,129
16177,48174,33683,31983,1700
16178,48176,22833,18179,4654
16179,48177,232,0,232
16180,48178,36858,31683,5175
16181,48179,3239,1654,1585
16182,48180,63409,63409,0
16183,48182,21886,15386,6500
16184,48183,42447,42447,0
16185,48184,17776,17776,0
16186,48185,49730,49730,0
16187,48186,35690,35690,0
16188,48187,52498,52329,169
16189,48188,46161,46071,90
16190,48189,14038,10218,3820
16191,48190,163,0,163
16192,48191,3980,851,3129
16193,48192,25058,25058,0
16194,48193,16110,16110,0
16195,48195,30014,30014,0
16196,48197,67895,64851,3044
16197,48198,40067,38671,1396
16198,48201,14500,14500,0
16199,48202,17260,17260,0
16200,48203,22168,22168,0
16201,48204,21738,21738,0
16202,48205,34056,34056,0
16203,48206,15712,15712,0
16204,48207,21704,21704,0
16205,48208,8090,8090,0
16206,48209,27096,27096,0
16207,48210,27155,27155,0
16208,48211,5447,5447,0
16209,48212,43192,43192,0
16210,48213,19088,19088,0
16211,48214,18959,18959,0
16212,48215,10520,10520,0
16213,48216,5031,5031,0
16214,48217,6437,6437,0
16215,48218,7271,7271,0
16216,48219,46811,46811,0
16217,48220,21564,21564,0
16218,48221,38204,38204,0
16219,48223,22956,22956,0
16220,48224,39633,39633,0
16221,48225,15862,15862,0
16222,48226,6307,6307,0
16223,48227,40266,40266,0
16224,48228,53893,53893,0
16225,48229,9258,9258,0
16226,48230,17559,17559,0
16227,48233,6,6,0
16228,48234,31442,31442,0
16229,48235,45188,45188,0
16230,48236,31286,31286,0
16231,48237,29560,29560,0
16232,48238,25747,25747,0
16233,48239,36814,36814,0
16234,48240,17962,17962,0
16235,48242,0,0,0
16236,48243,0,0,0
16237,48301,14993,14993,0
16238,48302,17196,17196,0
16239,48304,17437,17437,0
16240,48306,28455,27396,1059
16241,48307,44673,44673,0
16242,48309,31541,31541,0
16243,48310,43709,43709,0
16244,48312,34854,34854,0
16245,48313,34169,34169,0
16246,48314,21614,21614,0
16247,48315,28597,28597,0
16248,48316,28192,28192,0
16249,48317,27864,27864,0
16250,48320,4328,4328,0
16251,48322,32188,32188,0
16252,48323,18225,18225,0
16253,48324,16872,16872,0
16254,48326,22228,22228,0
16255,48327,21811,21811,0
16256,48328,24178,24178,0
16257,48329,24391,24315,76
16258,48331,22091,22091,0
16259,48334,18731,18731,0
16260,48335,25618,25618,0
16261,48336,26802,26802,0
16262,48340,26039,26039,0
16263,48341,16980,16980,0
16264,48342,18685,18685,0
16265,48346,23058,21817,1241
16266,48348,25655,20355,5300
16267,48350,7581,2399,5182
16268,48353,6422,2359,4063
16269,48356,8380,7920,460
16270,48357,8459,5045,3414
16271,48359,9939,9561,378
16272,48360,12480,11436,1044
16273,48362,15001,14477,524
16274,48363,7361,1620,5741
16275,48367,4567,0,4567
16276,48370,1741,73,1668
16277,48371,25272,19932,5340
16278,48374,18008,18008,0
16279,48375,23237,23237,0
16280,48377,19691,19691,0
16281,48380,7373,2934,4439
16282,48381,13794,10532,3262
16283,48382,23334,22921,413
16284,48383,13171,11241,1930
16285,48386,17904,17627,277
16286,48390,24273,24273,0
16287,48393,20257,20206,51
16288,48401,1385,0,1385
16289,48410,97,0,97
16290,48411,219,0,219
16291,48412,5497,0,5497
16292,48413,7138,0,7138
16293,48414,2361,0,2361
16294,48415,9042,0,9042
16295,48416,4906,0,4906
16296,48417,2612,0,2612
16297,48418,4389,0,4389
16298,48419,2381,0,2381
16299,48420,21771,10242,11529
16300,48421,6656,0,6656
16301,48422,6130,0,6130
16302,48423,33801,26389,7412
16303,48426,895,0,895
16304,48427,2599,0,2599
16305,48428,4897,0,4897
16306,48429,8445,4380,4065
16307,48430,39594,25663,13931
16308,48432,607,0,607
16309,48433,26688,18458,8230
16310,48434,104,0,104
16311,48435,2075,0,2075
16312,48436,3758,0,3758
16313,48437,619,619,0
16314,48438,7074,0,7074
16315,48439,51719,48195,3524
16316,48440,192,0,192
16317,48441,3837,0,3837
16318,48442,21803,11327,10476
16319,48444,9420,0,9420
16320,48445,1355,0,1355
16321,48446,30788,12402,18386
16322,48449,2945,0,2945
16323,48450,4199,2581,1618
16324,48451,16033,12493,3540
16325,48453,4956,0,4956
16326,48454,1263,0,1263
16327,48455,8166,0,8166
16328,48456,782,0,782
16329,48457,8186,0,8186
16330,48458,19699,14618,5081
16331,48460,2341,0,2341
16332,48461,8302,0,8302
16333,48462,13080,66,13014
16334,48463,4423,0,4423
16335,48464,2077,0,2077
16336,48465,575,0,575
16337,48466,1514,0,1514
16338,48467,2228,0,2228
16339,48468,1234,0,1234
16340,48469,1198,0,1198
16341,48470,760,0,760
16342,48471,5668,0,5668
16343,48472,1691,0,1691
16344,48473,22035,14343,7692
16345,48475,2691,0,2691
16346,48476,706,676,30
16347,48502,1478,1478,0
16348,48503,21743,21743,0
16349,48504,24266,23801,465
16350,48505,17685,17535,150
16351,48506,25069,24521,548
16352,48507,30149,30040,109
16353,48509,9568,9568,0
16354,48519,7825,7825,0
16355,48529,9560,9560,0
16356,48532,19247,18489,758
16357,48601,32165,27440,4725
16358,48602,27613,27421,192
16359,48603,27492,26917,575
16360,48604,12386,11242,1144
16361,48607,1456,1456,0
16362,48609,12082,6531,5551
16363,48610,3266,0,3266
16364,48611,6482,3435,3047
16365,48612,9135,0,9135
16366,48613,1037,0,1037
16367,48614,1226,0,1226
16368,48615,2917,0,2917
16369,48616,7458,0,7458
16370,48617,8902,0,8902
16371,48618,5299,0,5299
16372,48619,523,0,523
16373,48620,99,0,99
16374,48621,1282,0,1282
16375,48622,6364,0,6364
16376,48623,15105,7822,7283
16377,48624,15739,0,15739
16378,48625,12993,3796,9197
16379,48626,5962,0,5962
16380,48627,164,164,0
16381,48628,1864,0,1864
16382,48629,7420,4930,2490
16383,48630,227,227,0
16384,48631,4260,387,3873
16385,48632,4987,0,4987
16386,48633,305,0,305
16387,48634,4152,0,4152
16388,48635,1471,0,1471
16389,48636,812,0,812
16390,48637,3120,0,3120
16391,48638,13199,13139,60
16392,48640,31840,20913,10927
16393,48642,33457,24830,8627
16394,48647,4004,0,4004
16395,48649,1634,0,1634
16396,48650,6807,0,6807
16397,48651,4396,3364,1032
16398,48652,1679,0,1679
16399,48653,9598,1981,7617
16400,48654,2284,0,2284
16401,48655,6033,0,6033
16402,48656,3857,2522,1335
16403,48657,7686,2752,4934
16404,48658,4871,0,4871
16405,48659,2640,0,2640
16406,48661,10535,0,10535
16407,48662,1439,0,1439
16408,48701,1268,0,1268
16409,48703,3073,1627,1446
16410,48705,500,0,500
16411,48706,39381,34594,4787
16412,48708,25860,24437,1423
16413,48710,0,0,0
16414,48720,1041,0,1041
16415,48721,398,0,398
16416,48722,3137,949,2188
16417,48723,11953,5383,6570
16418,48724,431,431,0
16419,48725,1983,0,1983
16420,48726,6206,0,6206
16421,48727,1168,0,1168
16422,48728,284,0,284
16423,48729,1521,0,1521
16424,48730,4443,3224,1219
16425,48731,1568,0,1568
16426,48732,11177,9586,1591
16427,48733,1657,0,1657
16428,48734,7350,5045,2305
16429,48735,898,0,898
16430,48737,1104,0,1104
16431,48738,1163,814,349
16432,48739,3636,0,3636
16433,48740,2378,0,2378
16434,48741,1941,0,1941
16435,48742,1701,0,1701
16436,48743,54,0,54
16437,48744,4525,0,4525
16438,48745,1170,0,1170
16439,48746,8163,0,8163
16440,48747,1453,0,1453
16441,48748,1678,0,1678
16442,48749,1118,0,1118
16443,48750,8978,7143,1835
16444,48754,978,0,978
16445,48755,3077,0,3077
16446,48756,4057,0,4057
16447,48757,3511,0,3511
16448,48759,3266,0,3266
16449,48760,1285,0,1285
16450,48761,852,0,852
16451,48762,1080,0,1080
16452,48763,4949,2463,2486
16453,48765,742,0,742
16454,48766,1158,0,1158
16455,48767,2008,0,2008
16456,48768,9648,0,9648
16457,48770,1848,0,1848
16458,48801,13006,9725,3281
16459,48806,1580,0,1580
16460,48807,779,0,779
16461,48808,5830,2943,2887
16462,48809,11245,5611,5634
16463,48811,8137,0,8137
16464,48813,21068,10010,11058
16465,48815,2297,0,2297
16466,48816,102,0,102
16467,48817,5714,3110,2604
16468,48818,2302,0,2302
16469,48819,2601,0,2601
16470,48820,17944,12244,5700
16471,48821,5987,3757,2230
16472,48822,2814,0,2814
16473,48823,51793,51478,315
16474,48824,2216,2216,0
16475,48825,12127,12127,0
16476,48827,15889,5076,10813
16477,48829,3426,0,3426
16478,48831,3320,0,3320
16479,48832,1386,0,1386
16480,48834,2284,0,2284
16481,48835,2573,0,2573
16482,48836,14183,0,14183
16483,48837,19189,13069,6120
16484,48838,18801,10265,8536
16485,48840,12665,10368,2297
16486,48841,798,0,798
16487,48842,21548,20281,1267
16488,48843,47704,33098,14606
16489,48845,937,0,937
16490,48846,22470,15168,7302
16491,48847,5886,0,5886
16492,48848,7771,0,7771
16493,48849,5904,0,5904
16494,48850,4563,0,4563
16495,48851,2394,0,2394
16496,48852,137,0,137
16497,48853,545,0,545
16498,48854,19804,8975,10829
16499,48855,16656,5389,11267
16500,48856,830,0,830
16501,48857,2521,0,2521
16502,48858,41844,28314,13530
16503,48859,2424,2424,0
16504,48860,1309,0,1309
16505,48861,1544,0,1544
16506,48862,48,0,48
16507,48864,22804,21472,1332
16508,48865,1756,0,1756
16509,48866,4728,0,4728
16510,48867,27596,19219,8377
16511,48870,132,0,132
16512,48871,1994,0,1994
16513,48872,7390,0,7390
16514,48873,1535,0,1535
16515,48874,158,0,158
16516,48875,10582,5263,5319
16517,48876,4419,3057,1362
16518,48877,2300,0,2300
16519,48878,1586,0,1586
16520,48879,17980,8370,9610
16521,48880,10495,7692,2803
16522,48881,5438,0,5438
16523,48883,6842,0,6842
16524,48884,4305,0,4305
16525,48885,960,0,960
16526,48886,2062,0,2062
16527,48888,6258,0,6258
16528,48889,1450,0,1450
16529,48890,2073,0,2073
16530,48891,2828,0,2828
16531,48892,4763,0,4763
16532,48893,5400,0,5400
16533,48894,2364,0,2364
16534,48895,11472,5486,5986
16535,48896,152,0,152
16536,48897,1470,0,1470
16537,48906,25674,23525,2149
16538,48910,33702,33702,0
16539,48911,40566,40309,257
16540,48912,17155,17155,0
16541,48915,9176,9176,0
16542,48917,32679,32359,320
16543,48933,2467,2467,0
16544,49001,21730,21730,0
16545,49002,19553,19491,62
16546,49004,16358,14353,2005
16547,49006,25119,25119,0
16548,49007,10353,10353,0
16549,49008,18343,18343,0
16550,49009,47188,33079,14109
16551,49010,18183,7247,10936
16552,49011,2147,0,2147
16553,49012,3477,129,3348
16554,49013,5175,0,5175
16555,49014,21505,13810,7695
16556,49015,28008,26549,1459
16557,49017,21377,13805,7572
16558,49021,6136,0,6136
16559,49022,30143,24512,5631
16560,49024,30332,30178,154
16561,49026,2170,0,2170
16562,49027,171,0,171
16563,49028,6129,0,6129
16564,49029,1724,0,1724
16565,49030,2711,0,2711
16566,49031,7728,0,7728
16567,49032,3033,0,3033
16568,49033,1763,0,1763
16569,49034,2313,0,2313
16570,49036,24632,13721,10911
16571,49037,21427,21220,207
16572,49038,8979,4847,4132
16573,49040,3404,0,3404
16574,49042,4641,0,4641
16575,49043,2056,0,2056
16576,49045,5256,0,5256
16577,49046,7080,0,7080
16578,49047,14541,5896,8645
16579,49048,25067,21113,3954
16580,49050,1552,0,1552
16581,49051,2340,0,2340
16582,49052,1056,0,1056
16583,49053,7371,3182,4189
16584,49055,6211,0,6211
16585,49056,3913,0,3913
16586,49057,6226,0,6226
16587,49058,19422,8041,11381
16588,49060,1847,0,1847
16589,49061,1704,0,1704
16590,49063,52,0,52
16591,49064,3854,0,3854
16592,49065,6974,155,6819
16593,49066,710,0,710
16594,49067,4440,0,4440
16595,49068,14325,7471,6854
16596,49070,2510,0,2510
16597,49071,10748,6426,4322
16598,49072,3124,0,3124
16599,49073,4874,0,4874
16600,49074,185,185,0
16601,49075,68,0,68
16602,49076,4445,0,4445
16603,49078,9483,5128,4355
16604,49079,13766,5662,8104
16605,49080,15994,6691,9303
16606,49082,6471,0,6471
16607,49083,8022,311,7711
16608,49084,87,56,31
16609,49085,24047,22300,1747
16610,49087,6403,812,5591
16611,49088,3704,626,3078
16612,49089,1672,0,1672
16613,49090,13286,6357,6929
16614,49091,19901,11943,7958
16615,49092,2024,0,2024
16616,49093,18215,10166,8049
16617,49094,4091,0,4091
16618,49095,2036,0,2036
16619,49096,3161,0,3161
16620,49097,11353,4827,6526
16621,49098,5739,3569,2170
16622,49099,5623,0,5623
16623,49101,3132,0,3132
16624,49102,1282,0,1282
16625,49103,11508,6345,5163
16626,49104,380,380,0
16627,49106,4822,2919,1903
16628,49107,10066,5640,4426
16629,49111,3506,0,3506
16630,49112,10506,4482,6024
16631,49113,1864,0,1864
16632,49115,217,217,0
16633,49116,278,229,49
16634,49117,3710,3251,459
16635,49119,257,0,257
16636,49120,37076,25004,12072
16637,49125,1743,990,753
16638,49126,1202,224,978
16639,49127,10811,9739,1072
16640,49128,3448,71,3377
16641,49129,736,575,161
16642,49130,1627,0,1627
16643,49201,47747,24874,22873
16644,49202,19359,19128,231
16645,49203,37269,36928,341
16646,49220,2390,0,2390
16647,49221,41315,31747,9568
16648,49224,13199,8133,5066
16649,49227,1241,0,1241
16650,49228,5432,0,5432
16651,49229,3261,0,3261
16652,49230,10364,0,10364
16653,49232,2857,0,2857
16654,49233,2776,0,2776
16655,49234,2580,0,2580
16656,49235,1899,0,1899
16657,49236,4831,0,4831
16658,49237,3027,0,3027
16659,49238,1674,0,1674
16660,49240,9213,0,9213
16661,49241,2359,0,2359
16662,49242,14812,8542,6270
16663,49245,4672,0,4672
16664,49246,3247,0,3247
16665,49247,5720,0,5720
16666,49248,858,0,858
16667,49249,3269,0,3269
16668,49250,5994,2100,3894
16669,49251,6136,0,6136
16670,49252,2666,0,2666
16671,49253,3095,0,3095
16672,49254,3163,3163,0
16673,49255,2098,0,2098
16674,49256,3909,0,3909
16675,49258,38,0,38
16676,49259,2594,0,2594
16677,49261,356,0,356
16678,49262,1211,0,1211
16679,49263,72,0,72
16680,49264,1909,0,1909
16681,49265,5055,0,5055
16682,49266,2954,0,2954
16683,49267,3920,507,3413
16684,49268,1047,0,1047
16685,49269,5874,0,5874
16686,49270,5822,0,5822
16687,49271,2230,0,2230
16688,49272,2413,0,2413
